"","Unnamed: 0","index","Date (MM/DD/YYYY)","File","Gtype","Flight Time","Start Time","End Time","Landing","Start_Alt (ft MSL)","Max Altitude (ft MSL/ft AGL)","Surface Height (ft MSL)","Pressure Altitude (ft MSL)","Offset (ft)","Sensor Info","ENL_Engine_Run_Start_Times","MOP_Engine_Run_Start_Times","RPM_Engine_Run_Start_Times","ENL_Engine_Run_Altitudes_MSL","MOP_Engine_Run_Altitudes_MSL","RPM_Engine_Run_Altitudes_MSL","ENL_Engine_Run_Altitudes_AGL","MOP_Engine_Run_Altitudes_AGL","RPM_Engine_Run_Altitudes_AGL","ENL_Noise_Registration_Times","MOP_Noise_Registration_Times","RPM_Noise_Registration_Times","ENL_Noise_Registration_Altitudes_AGL","MOP_Noise_Registration_Altitudes_AGL","RPM_Noise_Registration_Altitudes_AGL","first_event_time","event_type","event_sensor","first_event_datetime","flight_start_datetime","window_start","window_end","engine_run_agls","altitude_rate_pre_event_window (ft/s)","distance_traveled_during_window (miles)","is_circling_during_pre_event_window","terrain_elev_at_engine_run (ft)","terrain_label_at_engine_run","Engine_Start_Above_1000ft","engine_run_times (s)","height_gain_loss (ft)","avg_speed_while_engine_running (knots)","min_speed_while_engine_running (knots)","max_speed_while_engine_running (knots)","All_Min_TAS_knots","All_Max_TAS_knots","All_Avg_TAS_knots","All_Post_Run_Min_TAS_knots","All_Post_Run_Max_TAS_knots","All_Post_Run_Avg_TAS_knots","Circling_Segment_Found","Min_Speed_While_Engine_Running_knots","Max_Speed_While_Engine_Running_knots","Avg_Speed_While_Engine_Running_knots","max_noise_ENL","max_noise_MOP","max_noise_RPM","Engine_Run_Start_Times","time_difference","Engine_Event_LessThan_5min_into_flight","Height_Gain_Indicator","All_Gain_For_Flight_Ind","Height_Loss_Indicator","All_Loss_For_Flight_Ind","Blue_Line_Speed_Success_Ind","successful_start"
"721","721","1558","03/13/2020","03DVAAW2.igc","VENTUS 3M","1:10:26","18:19:22","192948","HOME","137","5495[5387]","42","-40","-82","Ventus3M's ENL monitor reports Engine Run 7 minutes, starts at T=181922 and: 141 msl [20 agl]; Height gain/loss is: 3500
Ventus3M's ENL monitor reports Engine Run 3 minutes, starts at T=184010 and: 3602 msl [3498 agl]; Height gain/loss is: 1539
Ventus3M's ENL monitor reports Engine Run 5 minutes, starts at T=185859 and: 2057 msl [1920 agl]; Height gain/loss is: 2929
Ventus3M Motor noise registered by ENL sensor at t=['181923', '182648', '184010', '184348', '185859', '190457', '192935', '192946'] and [20, 3510, 3498, 5023, 1920, 4862, 66, 49]AGL","185859.0","","","2057.0","","","1920.0","","","184010.0","","","3498.0","","","18:40:10","Engine_Run_Start","ENL","2020-03-13 18:40:10","1900-01-01 18:19:22","2020-03-13 18:35:10","2020-03-13 18:40:10","1920.0","-0.6566666666666666","7.257180224932948","False","110.29053587921142","Open Forest","True","300","2929","61.0","54.27","67.2","45.0","77.0","60.2","45.8","94.5","67.7","True","54.27","67.2","61.0","999.0","","","18:58:59","00:39:37","0","1","1","0","0","1","1"
"722","722","1561","06/16/2021","16GV7VE1.igc","ASH 31 MI","4:01:55","19:56:25","235820","HOME","1253","8871[6775]","382","280","-102","ASH31/21m's ENL monitor reports Engine Run 5 minutes, starts at T=195625 and: 1250 msl [-25 agl]; Height gain/loss is: 2647
ASH31/21m's ENL monitor reports Engine Run 2 minutes, starts at T=201457 and: 2614 msl [1348 agl]; Height gain/loss is: 1608
ASH31/21m Motor noise registered by ENL sensor at t=['195629', '200145', '201457', '201745'] and [-32, 2109, 1348, 2179]AGL","195625.0","","","1250.0","","","-25.0","","","195629.0","","","-32.0","","","20:14:57","Engine_Run_Start","ENL","2021-06-16 20:14:57","1900-01-01 19:56:25","2021-06-16 20:09:57","2021-06-16 20:14:57","-25.0","-0.0055865921787709","0.1017991869983533","False","1256.56172","Shrubs","False","300","2647","71.44","58.12","83.61","49.5","94.6","84.1","48.3","91.1","81.4","True","58.12","83.61","71.44","989.0","","","19:56:25","00:00:00","1","1","1","0","0","0","0"
"723","723","1561","06/16/2021","16GV7VE1.igc","ASH 31 MI","4:01:55","19:56:25","235820","HOME","1253","8871[6775]","382","280","-102","ASH31/21m's ENL monitor reports Engine Run 5 minutes, starts at T=195625 and: 1250 msl [-25 agl]; Height gain/loss is: 2647
ASH31/21m's ENL monitor reports Engine Run 2 minutes, starts at T=201457 and: 2614 msl [1348 agl]; Height gain/loss is: 1608
ASH31/21m Motor noise registered by ENL sensor at t=['195629', '200145', '201457', '201745'] and [-32, 2109, 1348, 2179]AGL","201457.0","","","2614.0","","","1348.0","","","200145.0","","","2109.0","","","20:14:57","Engine_Run_Start","ENL","2021-06-16 20:14:57","1900-01-01 19:56:25","2021-06-16 20:09:57","2021-06-16 20:14:57","1348.0","-0.47","4.850934121342736","False","1267.5302265307616","Open Forest","True","120","1608","68.36","50.51","85.46","50.2","94.8","76.3","45.2","94.2","76.8","True","50.51","85.46","68.36","999.0","","","20:14:57","00:18:32","0","1","1","0","0","0","1"
"724","724","1566","07/03/2021","173VACN1.igc","ASH 31 MI"," 5:41:50","19:43:57","12547","HOME","4996","16988[11677]","1523","1460","-63","ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=194357 and: 4990 msl [-2 agl]; Height gain/loss is: 672
ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=194855 and: 7798 msl [2779 agl]; Height gain/loss is: 1588
ASH3118Mjune Motor noise registered by ENL sensor at t=['194358', '194547', '194557', '194616', '194619', '194623', '194706', '194759', '194811', '194821', '194824', '194842', '194855', '195044', '195045', '195048', '195052', '195054', '012540', '012543', '012544', '012545'] and [0, 662, 685, 876, 892, 939, 1361, 1795, 1906, 1969, 2044, 2496, 2779, 4380, 4396, 4422, 4495, 4514, 88, 88, 88, 88]AGL","194357.0","","","4990.0","","","-2.0","","","194358.0","","","0.0","","","19:48:55","Engine_Run_Start","ENL","2021-07-03 19:48:55","1900-01-01 19:43:57","2021-07-03 19:43:55","2021-07-03 19:48:55","-2.0","-0.0113636363636363","0.0950390064018418","False","4991.79806","Herbaceous vegetation","False","60","672","69.69","55.85","82.24","50.4","75.4","62.7","45.4","94.3","73.2","True","55.85","82.24","69.69","938.0","","","19:43:57","00:00:00","1","1","1","0","0","1","0"
"725","725","1566","07/03/2021","173VACN1.igc","ASH 31 MI"," 5:41:50","19:43:57","12547","HOME","4996","16988[11677]","1523","1460","-63","ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=194357 and: 4990 msl [-2 agl]; Height gain/loss is: 672
ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=194855 and: 7798 msl [2779 agl]; Height gain/loss is: 1588
ASH3118Mjune Motor noise registered by ENL sensor at t=['194358', '194547', '194557', '194616', '194619', '194623', '194706', '194759', '194811', '194821', '194824', '194842', '194855', '195044', '195045', '195048', '195052', '195054', '012540', '012543', '012544', '012545'] and [0, 662, 685, 876, 892, 939, 1361, 1795, 1906, 1969, 2044, 2496, 2779, 4380, 4396, 4422, 4495, 4514, 88, 88, 88, 88]AGL","194855.0","","","7798.0","","","2779.0","","","194547.0","","","662.0","","","19:48:55","Engine_Run_Start","ENL","2021-07-03 19:48:55","1900-01-01 19:43:57","2021-07-03 19:43:55","2021-07-03 19:48:55","2779.0","2.853333333333333","6.602996899917462","False","5008.435747514648","Herbaceous vegetation","True","60","1588","72.48","61.85","89.17","48.7","93.9","74.7","46.5","94.5","69.2","True","61.85","89.17","72.48","999.0","","","19:48:55","00:04:58","1","1","1","0","0","0","0"
"726","726","1568","06/15/2021","16FVAHZ1.igc","Twinshark","3:43:56","19:13:22","225718","HOME","2624","10036[7182]","800","715","-85","Twinshark's ENL monitor reports Engine Run 10 minutes, starts at T=191322 and: 2631 msl [4 agl]; Height gain/loss is: 2857
Twinshark's ENL monitor reports Engine Run 21 minutes, starts at T=221717 and: 4625 msl [774 agl]; Height gain/loss is: 4321
Twinshark Motor noise registered by ENL sensor at t=['191323', '192325', '221717', '223916'] and [4, 1965, 774, 6151]AGL","191322.0","","","2631.0","","","4.0","","","191323.0","","","4.0","","","22:17:17","Engine_Run_Start","ENL","2021-06-15 22:17:17","1900-01-01 19:13:22","2021-06-15 22:12:17","2021-06-15 22:17:17","4.0","0.0103626943005181","0.1583301646290738","False","2628.25641381836","Herbaceous vegetation","False","600","2857","75.57","45.77","86.59","54.1","77.0","63.3","45.7","76.8","59.3","True","45.77","86.59","75.57","999.0","","","19:13:22","00:00:00","1","1","1","0","0","1","0"
"727","727","1568","06/15/2021","16FVAHZ1.igc","Twinshark","3:43:56","19:13:22","225718","HOME","2624","10036[7182]","800","715","-85","Twinshark's ENL monitor reports Engine Run 10 minutes, starts at T=191322 and: 2631 msl [4 agl]; Height gain/loss is: 2857
Twinshark's ENL monitor reports Engine Run 21 minutes, starts at T=221717 and: 4625 msl [774 agl]; Height gain/loss is: 4321
Twinshark Motor noise registered by ENL sensor at t=['191323', '192325', '221717', '223916'] and [4, 1965, 774, 6151]AGL","221717.0","","","4625.0","","","774.0","","","192325.0","","","1965.0","","","22:17:17","Engine_Run_Start","ENL","2021-06-15 22:17:17","1900-01-01 19:13:22","2021-06-15 22:12:17","2021-06-15 22:17:17","774.0","-0.7533333333333333","5.315989031945772","False","3848.429725424805","Closed Forest","False","1260","4321","80.77","48.79","90.72","56.3","93.2","78.5","59.3","94.8","74.8","True","48.79","90.72","80.77","999.0","","","22:17:17","03:03:55","0","1","1","0","0","0","1"
"728","728","1609","08/07/2021","187VAEQ1.igc","ASH 31 MI","1:35:51","17:54:37","193028","HOME","295","4265[3996]","90","56","-34","ASH31/21m's ENL monitor reports Engine Run 4 minutes, starts at T=175437 and: 301 msl [3 agl]; Height gain/loss is: 1926
ASH31/21m's ENL monitor reports Engine Run 1 minutes, starts at T=184706 and: 1847 msl [1490 agl]; Height gain/loss is: 423
ASH31/21m Motor noise registered by ENL sensor at t=['175439', '175848', '184706', '184818', '193006', '193024'] and [0, 1876, 1490, 1916, 26, 36]AGL","175437.0","","","301.0","","","3.0","","","175439.0","","","0.0","","","18:47:06","Engine_Run_Start","ENL","2021-08-07 18:47:06","1900-01-01 17:54:37","2021-08-07 18:42:06","2021-08-07 18:47:06","3.0","0.0141843971631205","0.094354847481474","False","288.0449962927246","Herbaceous vegetation","False","240","1926","63.39","55.24","80.28","46.5","80.0","65.4","45.0","73.4","58.0","False","55.24","80.28","63.39","999.0","","","17:54:37","00:00:00","1","1","1","0","0","1","0"
"729","729","1609","08/07/2021","187VAEQ1.igc","ASH 31 MI","1:35:51","17:54:37","193028","HOME","295","4265[3996]","90","56","-34","ASH31/21m's ENL monitor reports Engine Run 4 minutes, starts at T=175437 and: 301 msl [3 agl]; Height gain/loss is: 1926
ASH31/21m's ENL monitor reports Engine Run 1 minutes, starts at T=184706 and: 1847 msl [1490 agl]; Height gain/loss is: 423
ASH31/21m Motor noise registered by ENL sensor at t=['175439', '175848', '184706', '184818', '193006', '193024'] and [0, 1876, 1490, 1916, 26, 36]AGL","184706.0","","","1847.0","","","1490.0","","","175848.0","","","1876.0","","","18:47:06","Engine_Run_Start","ENL","2021-08-07 18:47:06","1900-01-01 17:54:37","2021-08-07 18:42:06","2021-08-07 18:47:06","1490.0","-0.7558528428093646","5.589459648046721","False","352.6786856982422","Closed Forest","True","60","423","64.61","55.59","74.44","56.1","61.4","57.9","45.4","70.8","56.3","False","55.59","74.44","64.61","999.0","","","18:47:06","00:52:29","0","1","1","0","0","1","1"
"730","730","1610","07/01/2021","171VACN1.igc","ASH 31 MI","4:09:58","19:26:19","233617","LOUT","4993","14773[10180]","1522","1460","-62","ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=192621 and: 4996 msl [-3 agl]; Height gain/loss is: 597
ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=192951 and: 6535 msl [1188 agl]; Height gain/loss is: 138
ASH3118Mjune Motor noise registered by ENL sensor at t=['192621', '192744', '192753', '192801', '192951', '193138', '193236', '193253', '193259', '193304', '193338', '193343', '193413', '193426', '193501', '193514', '193515', '193517', '193518', '193521', '233552', '233553', '233612', '233615'] and [-3, 584, 669, 685, 1188, 1559, 1224, 1191, 1263, 1319, 1798, 1847, 2421, 2559, 3150, 3218, 3218, 3222, 3222, 3215, 72, 72, 76, 72]AGL","192621.0","","","4996.0","","","-3.0","","","192621.0","","","-3.0","","","19:29:51","Engine_Run_Start","ENL","2021-07-01 19:29:51","1900-01-01 19:26:19","2021-07-01 19:24:51","2021-07-01 19:29:51","-3.0","0.0055865921787709","0.1189476375635356","False","4993.43848","Herbaceous vegetation","False","60","597","74.21","52.32","84.77","52.1","66.4","59.7","58.4","74.1","64.1","True","52.32","84.77","74.21","892.0","","","19:26:21","00:00:02","1","1","1","0","0","1","0"
"731","731","1610","07/01/2021","171VACN1.igc","ASH 31 MI","4:09:58","19:26:19","233617","LOUT","4993","14773[10180]","1522","1460","-62","ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=192621 and: 4996 msl [-3 agl]; Height gain/loss is: 597
ASH3118Mjune's ENL monitor reports Engine Run 1 minutes, starts at T=192951 and: 6535 msl [1188 agl]; Height gain/loss is: 138
ASH3118Mjune Motor noise registered by ENL sensor at t=['192621', '192744', '192753', '192801', '192951', '193138', '193236', '193253', '193259', '193304', '193338', '193343', '193413', '193426', '193501', '193514', '193515', '193517', '193518', '193521', '233552', '233553', '233612', '233615'] and [-3, 584, 669, 685, 1188, 1559, 1224, 1191, 1263, 1319, 1798, 1847, 2421, 2559, 3150, 3218, 3218, 3222, 3222, 3215, 72, 72, 76, 72]AGL","192951.0","","","6535.0","","","1188.0","","","192744.0","","","584.0","","","19:29:51","Engine_Run_Start","ENL","2021-07-01 19:29:51","1900-01-01 19:26:19","2021-07-01 19:24:51","2021-07-01 19:29:51","1188.0","1.5633333333333332","3.924434717685387","False","5324.917460551757","Shrubs","True","60","138","65.69","56.98","77.72","61.4","68.0","65.7","56.5","74.7","67.4","True","56.98","77.72","65.69","999.0","","","19:29:51","00:03:32","1","1","1","0","0","1","0"
"732","732","1613","08/04/2021","184VAEQ1.igc","ASH 31 MI","5:00:08","16:38:41","213849","HOME","318","4307[4048]","97","62","-35","ASH31/21m's ENL monitor reports Engine Run 3 minutes, starts at T=163841 and: 324 msl [13 agl]; Height gain/loss is: 1900
ASH31/21m's ENL monitor reports Engine Run 2 minutes, starts at T=165130 and: 1358 msl [1067 agl]; Height gain/loss is: 1056
ASH31/21m's ENL monitor reports Engine Run 4 minutes, starts at T=173944 and: 1263 msl [896 agl]; Height gain/loss is: 1023
ASH31/21m Motor noise registered by ENL sensor at t=['163843', '164237', '165130', '165418', '173944', '174348', '213825', '213843'] and [17, 1877, 1067, 2132, 896, 1906, 85, 73]AGL","163841.0","","","324.0","","","13.0","","","163843.0","","","17.0","","","16:51:30","Engine_Run_Start","ENL","2021-08-04 16:51:30","1900-01-01 16:38:41","2021-08-04 16:46:30","2021-08-04 16:51:30","13.0","0.0069930069930069","0.0840160122572303","False","308.2375612548828","Herbaceous vegetation","False","180","1900","67.94","58.96","78.15","45.0","80.9","57.7","47.1","87.4","72.5","True","58.96","78.15","67.94","999.0","","","16:38:41","00:00:00","1","1","1","0","0","1","0"
"733","733","1613","08/04/2021","184VAEQ1.igc","ASH 31 MI","5:00:08","16:38:41","213849","HOME","318","4307[4048]","97","62","-35","ASH31/21m's ENL monitor reports Engine Run 3 minutes, starts at T=163841 and: 324 msl [13 agl]; Height gain/loss is: 1900
ASH31/21m's ENL monitor reports Engine Run 2 minutes, starts at T=165130 and: 1358 msl [1067 agl]; Height gain/loss is: 1056
ASH31/21m's ENL monitor reports Engine Run 4 minutes, starts at T=173944 and: 1263 msl [896 agl]; Height gain/loss is: 1023
ASH31/21m Motor noise registered by ENL sensor at t=['163843', '164237', '165130', '165418', '173944', '174348', '213825', '213843'] and [17, 1877, 1067, 2132, 896, 1906, 85, 73]AGL","165130.0","","","1358.0","","","1067.0","","","164237.0","","","1877.0","","","16:51:30","Engine_Run_Start","ENL","2021-08-04 16:51:30","1900-01-01 16:38:41","2021-08-04 16:46:30","2021-08-04 16:51:30","1067.0","-0.54","5.44878787972224","False","269.1297291848755","Herbaceous vegetation","True","120","1056","63.79","43.54","78.21","48.6","62.8","60.1","45.5","84.0","65.7","True","43.54","78.21","63.79","999.0","","","16:51:30","00:12:49","0","1","1","0","0","1","1"
"734","734","1613","08/04/2021","184VAEQ1.igc","ASH 31 MI","5:00:08","16:38:41","213849","HOME","318","4307[4048]","97","62","-35","ASH31/21m's ENL monitor reports Engine Run 3 minutes, starts at T=163841 and: 324 msl [13 agl]; Height gain/loss is: 1900
ASH31/21m's ENL monitor reports Engine Run 2 minutes, starts at T=165130 and: 1358 msl [1067 agl]; Height gain/loss is: 1056
ASH31/21m's ENL monitor reports Engine Run 4 minutes, starts at T=173944 and: 1263 msl [896 agl]; Height gain/loss is: 1023
ASH31/21m Motor noise registered by ENL sensor at t=['163843', '164237', '165130', '165418', '173944', '174348', '213825', '213843'] and [17, 1877, 1067, 2132, 896, 1906, 85, 73]AGL","173944.0","","","1263.0","","","896.0","","","165130.0","","","1067.0","","","16:51:30","Engine_Run_Start","ENL","2021-08-04 16:51:30","1900-01-01 16:38:41","2021-08-04 16:46:30","2021-08-04 16:51:30","896.0","-0.5266666666666666","4.816505079295369","False","345.40935930816653","Closed Forest","False","240","1023","59.5","41.64","73.23","45.1","75.3","59.6","45.0","76.1","60.9","True","41.64","73.23","59.5","999.0","","","17:39:44","01:01:03","0","1","1","0","0","1","1"
"735","735","1625","03/11/2013","33BVJBN1.igc","LS 10-ST","3:00:14","16:50:46","195100","HOME","131","4826[4704]","40","2","-38","LS10-st-18's ENL monitor reports Engine Run 1 minutes, starts at T=165533 and: 1666 msl [1548 agl]; Height gain/loss is: 502
LS10-st-18's ENL monitor reports Engine Run 9 minutes, starts at T=193755 and: 577 msl [400 agl]; Height gain/loss is: 1611
LS10-st-18 Motor noise registered by ENL sensor at t=['165533', '165709', '171911', '171915', '193755', '194703'] and [1548, 2034, 3917, 3884, 400, 2038]AGL","165533.0","","","1666.0","","","1548.0","","","165533.0","","","1548.0","","","16:55:33","Engine_Run_Start","ENL","2013-03-11 16:55:33","1900-01-01 16:50:46","2013-03-11 16:50:33","2013-03-11 16:55:33","1548.0","1.56","6.357978631572271","False","110.79913716674804","Open Forest","True","60","502","62.25","53.67","89.49","59.7","72.1","61.8","46.3","73.5","57.4","False","53.67","89.49","62.25","999.0","","","16:55:33","00:04:47","1","1","1","0","0","1","0"
"736","736","1625","03/11/2013","33BVJBN1.igc","LS 10-ST","3:00:14","16:50:46","195100","HOME","131","4826[4704]","40","2","-38","LS10-st-18's ENL monitor reports Engine Run 1 minutes, starts at T=165533 and: 1666 msl [1548 agl]; Height gain/loss is: 502
LS10-st-18's ENL monitor reports Engine Run 9 minutes, starts at T=193755 and: 577 msl [400 agl]; Height gain/loss is: 1611
LS10-st-18 Motor noise registered by ENL sensor at t=['165533', '165709', '171911', '171915', '193755', '194703'] and [1548, 2034, 3917, 3884, 400, 2038]AGL","193755.0","","","577.0","","","400.0","","","165709.0","","","2034.0","","","16:55:33","Engine_Run_Start","ENL","2013-03-11 16:55:33","1900-01-01 16:50:46","2013-03-11 16:50:33","2013-03-11 16:55:33","400.0","-1.1778523489932886","6.243250490797416","False","154.95911540893556","Other","False","540","1611","53.47","47.49","85.32","61.5","78.7","66.4","46.7","94.8","83.4","False","47.49","85.32","53.47","999.0","","","19:37:55","02:47:09","0","1","1","0","0","1","1"
"737","737","1626","08/24/2023","38OV7SK1.igc","EB29","5:46:56","17:36:18","232314","HOME","948","9606[8136]","289","242","-47","EB29/28.3m's ENL monitor reports Engine Run 9 minutes, starts at T=173618 and: 954 msl [29 agl]; Height gain/loss is: 2064
EB29/28.3m's ENL monitor reports Engine Run 1 minutes, starts at T=174703 and: 2959 msl [2015 agl]; Height gain/loss is: -13
EB29/28.3m Motor noise registered by ENL sensor at t=['173619', '174616', '174703', '174842'] and [29, 2103, 2015, 1988]AGL","173618.0","","","954.0","","","29.0","","","173619.0","","","29.0","","","17:47:03","Engine_Run_Start","ENL","2023-08-24 17:47:03","1900-01-01 17:36:18","2023-08-24 17:42:03","2023-08-24 17:47:03","29.0","0.03125","0.0748830535113122","False","932.4130659533693","Shrubs","False","540","2064","52.46","38.42","59.89","45.2","73.5","58.6","45.2","74.7","61.6","True","38.42","59.89","52.46","999.0","","","17:36:18","00:00:00","1","1","0","0","0","1","0"
"738","738","1626","08/24/2023","38OV7SK1.igc","EB29","5:46:56","17:36:18","232314","HOME","948","9606[8136]","289","242","-47","EB29/28.3m's ENL monitor reports Engine Run 9 minutes, starts at T=173618 and: 954 msl [29 agl]; Height gain/loss is: 2064
EB29/28.3m's ENL monitor reports Engine Run 1 minutes, starts at T=174703 and: 2959 msl [2015 agl]; Height gain/loss is: -13
EB29/28.3m Motor noise registered by ENL sensor at t=['173619', '174616', '174703', '174842'] and [29, 2103, 2015, 1988]AGL","174703.0","","","2959.0","","","2015.0","","","174616.0","","","2103.0","","","17:47:03","Engine_Run_Start","ENL","2023-08-24 17:47:03","1900-01-01 17:36:18","2023-08-24 17:42:03","2023-08-24 17:47:03","2015.0","0.2533333333333333","5.1872746036223685","False","947.8010145495606","Shrubs","True","60","-13","60.1","55.9","64.44","53.1","74.4","62.3","45.2","81.9","63.6","True","55.9","64.44","60.1","782.0","","","17:47:03","00:10:45","0","0","0","1","0","1","0"
"739","739","1630","03/25/2024","43PVALM1.igc","AS 33ES","5:07:20","16:30:26","213746","HOME","137","5062[5026]","42","-10","-52","AS33Es18m's ENL monitor reports Engine Run 17 minutes, starts at T=211137 and: 1217 msl [1113 agl]; Height gain/loss is: 2824
AS33Es18m Motor noise registered by ENL sensor at t=['163029', '163030', '211137', '212839', '213732', '213737'] and [-22, -19, 1113, 3923, 50, 79]AGL","211137.0","","","1217.0","","","1113.0","","","163029.0","","","-22.0","","","21:11:37","Engine_Run_Start","ENL","2024-03-25 21:11:37","1900-01-01 16:30:26","2024-03-25 21:06:37","2024-03-25 21:11:37","1113.0","-0.53","5.717359169010961","False","117.08625407196044","Closed Forest","True","1020","2824","71.99","42.73","85.82","45.1","73.6","56.3","46.9","62.2","52.8","True","42.73","85.82","71.99","999.0","","","21:11:37","04:41:11","0","1","1","0","0","1","1"
