Date (MM/DD/YYYY),File,Gtype,Flight Time,Start Time,End Time,Landing,Start_Alt (ft MSL),Max Altitude (ft MSL/ft AGL),Surface Height (ft MSL),Pressure Altitude (ft MSL),Offset (ft),Sensor Info
08/13/2024,4536-9241100336.igc,NixusAsh30polar,4:01:24,184520,224644,HOME,925,7473[6562],282,249,-33,"NixusAsh30polar's ENL monitor reports Engine Run 6 minutes, starts at T=184520 and: 928 msl [-19 agl]; Height gain/loss is: 2208
NixusAsh30polar's ENL monitor reports Engine Run 1 minutes, starts at T=185142 and: 3198 msl [2296 agl]; Height gain/loss is: -101
NixusAsh30polar Motor noise registered by ENL sensor at t=['184521', '185138', '185142', '185339'] and [-19, 2234, 2296, 2208]AGL"
08/23/2024,4536-9241100498.igc,EB29RGBD, 5:51:23,181659,000822,HOME,938,9648[8011],286,244,-42,"EB29RGBD's ENL monitor reports Engine Run 5 minutes, starts at T=181659 and: 935 msl [10 agl]; Height gain/loss is: 2158
EB29RGBD Motor noise registered by ENL sensor at t=['181700', '182220', '223727', '223729', '000453', '000454', '000759', '000800', '000802', '000805', '000807', '000810', '000816', '000819'] and [6, 2208, 6723, 6670, 1355, 1361, 89, 92, 108, 89, 89, 85, 92, 92]AGL"
08/23/2024,4536-9239003511.igc,AS33Es18m, 6:31:51,175927,003118,HOME,944,7362[6870],288,246,-42,"AS33Es18m's ENL monitor reports Engine Run 3 minutes, starts at T=175927 and: 964 msl [56 agl]; Height gain/loss is: 1473
AS33Es18m Motor noise registered by ENL sensor at t=['175928', '180310'] and [50, 1542]AGL"
08/12/2024,4536-9241100311.igc,EB29RGBD,3:47:49,175047,213836,HOME,948,6909[6470],289,251,-38,"EB29RGBD's ENL monitor reports Engine Run 4 minutes, starts at T=175047 and: 941 msl [3 agl]; Height gain/loss is: 2208
EB29RGBD Motor noise registered by ENL sensor at t=['175048', '175544', '175547', '175550', '213805', '213806', '213812', '213816'] and [3, 2254, 2271, 2257, 108, 111, 105, 121]AGL"
08/21/2024,4536-9241100461.igc,JS-1-21m, 4:50:34,195526,004600,HOME,931,11000[9212],284,263,-21,"JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=195530 and: 921 msl [-16 agl]; Height gain/loss is: 2126
JS-1-21m's MOP monitor reports Engine Run 8 minutes, starts at T=205127 and: 8087 msl [7041 agl]; Height gain/loss is: -1313
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=211414 and: 8746 msl [7142 agl]; Height gain/loss is: 187
JS-1-21m's MOP monitor reports Engine Run 9 minutes, starts at T=212003 and: 9924 msl [8005 agl]; Height gain/loss is: -1893
JS-1-21m's MOP monitor reports Engine Run 11 minutes, starts at T=213318 and: 7818 msl [5568 agl]; Height gain/loss is: -368
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=215023 and: 10452 msl [8231 agl]; Height gain/loss is: -416
JS-1-21m's MOP monitor reports Engine Run 11 minutes, starts at T=215756 and: 10590 msl [8304 agl]; Height gain/loss is: -2310
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=221433 and: 7624 msl [5361 agl]; Height gain/loss is: -115
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=222631 and: 10101 msl [7857 agl]; Height gain/loss is: -594
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=224931 and: 8946 msl [7706 agl]; Height gain/loss is: -685
JS-1-21m's MOP monitor reports Engine Run 11 minutes, starts at T=230319 and: 9557 msl [8675 agl]; Height gain/loss is: -3504
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=232848 and: 8202 msl [7573 agl]; Height gain/loss is: -788
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=3925 and: 2562 msl [1726 agl]; Height gain/loss is: -653
JS-1-21m Motor noise registered by MOP sensor at t=['195527', '195939', '200028', '200121', '205046', '205930', '210109', '210604', '211347', '211654', '211948', '212951', '213127', '214502', '215007', '215520', '215729', '220924', '221108', '221209', '221304', '221807', '222340', '222404', '222430', '223329', '223437', '224443', '224856', '225454', '225846', '225953', '230302', '231436', '232827', '233440', '002531', '004345', '004546'] and [-15, 2191, 1978, 1736, 7382, 5029, 5191, 3855, 7329, 7086, 8192, 5787, 5669, 5334, 8265, 7733, 8396, 5997, 6175, 6392, 5689, 5256, 7835, 8428, 7972, 7867, 7701, 6755, 7923, 6985, 7871, 8333, 8871, 5427, 7825, 6742, 5942, 997, 63]AGL"
08/13/2024,4536-9241100333.igc,JS-1-21m,4:33:11,180328,223639,HOME,938,7155[6424],286,248,-38,"JS-1-21m's RPM monitor reports Engine Run 2 minutes, starts at T=222933 and: 2903 msl [2014 agl]; Height gain/loss is: -535
JS-1-21m Motor noise registered by MOP sensor at t=['222945', '223050'] and [2011, 1890]AGL"
08/29/2024,4536-9241100593.igc,EB29R,6:07:46,173142,233928,HOME,925,6095[5567],282,253,-29,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=173142 and: 935 msl [4 agl]; Height gain/loss is: 2014
EB29R Motor noise registered by ENL sensor at t=['173143', '173651', '233904', '233905'] and [0, 2054, 112, 112]AGL"
08/14/2024,4536-9241100348.igc,EB29R,5:08:55,182724,233619,HOME,948,7860[6223],289,247,-42,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=182724 and: 948 msl [10 agl]; Height gain/loss is: 2178
EB29R Motor noise registered by ENL sensor at t=['182725', '183217', '233601', '233602', '233604', '233605', '233618'] and [10, 2185, 109, 109, 115, 115, 118]AGL"
08/12/2024,4536-9239003186.igc,AS33Es18m,3:02:08,190701,220909,HOME,925,6663[6033],282,262,-20,"AS33Es18m's ENL monitor reports Engine Run 4 minutes, starts at T=190701 and: 961 msl [30 agl]; Height gain/loss is: 1617
AS33Es18m Motor noise registered by ENL sensor at t=['190702', '191114'] and [27, 1693]AGL"
08/19/2024,4536-9239003393.igc,Ventus3T,5:53:53,173616,233009,HOME,944,7723[6860],288,240,-48,"Ventus3T's MOP monitor reports Engine Run 3 minutes, starts at T=173616 and: 948 msl [40 agl]; Height gain/loss is: 1903
Ventus3T Motor noise registered by ENL sensor at t=['173617', '173754', '173830', '173846', '173850', '173906'] and [36, 780, 1224, 1388, 1476, 1692]AGL
Ventus3T Motor noise registered by MOP sensor at t=['173617', '173921'] and [36, 1887]AGL"
08/20/2024,4536-9241100457.igc,EB29R, 5:12:26,190907,002133,HOME,938,8215[7074],286,259,-27,"EB29R's ENL monitor reports Engine Run 6 minutes, starts at T=190907 and: 944 msl [13 agl]; Height gain/loss is: 2031
EB29R Motor noise registered by ENL sensor at t=['190908', '191515'] and [13, 2106]AGL"
08/18/2024,4536-9241100420.igc,EB29R,5:19:41,180146,232127,HOME,925,9806[7900],282,245,-37,"EB29R's ENL monitor reports Engine Run 3 minutes, starts at T=180155 and: 928 msl [-2 agl]; Height gain/loss is: 1975
EB29R Motor noise registered by ENL sensor at t=['180155', '180552'] and [-2, 2021]AGL"
08/15/2024,4536-9241100362.igc,EB29RGBD,5:15:18,173932,225450,HOME,938,9206[7027],286,259,-27,"EB29RGBD's ENL monitor reports Engine Run 6 minutes, starts at T=173932 and: 931 msl [0 agl]; Height gain/loss is: 2051
EB29RGBD Motor noise registered by ENL sensor at t=['173933', '174629', '223204', '223205', '225424', '225427', '225429', '225434', '225444', '225448'] and [-2, 2064, 5741, 5705, 109, 128, 128, 109, 105, 105]AGL"
08/28/2024,4536-9241100575.igc,JS-1-21m,3:30:11,181117,214128,HOME,931,6115[5646],284,242,-42,"JS-1-21m's MOP monitor reports Engine Run 20 minutes, starts at T=205329 and: 1276 msl [722 agl]; Height gain/loss is: 4422
JS-1-21m Motor noise registered by ENL sensor at t=['214106', '214108', '214113', '214116'] and [53, 69, 59, 62]AGL
JS-1-21m Motor noise registered by MOP sensor at t=['205329', '211350', '211429', '211434', '211442', '211446', '211450', '211456', '211520', '211530', '211532', '211541', '211614', '211619', '211649', '211658', '211720', '211724'] and [722, 5118, 5059, 5039, 5007, 5006, 5000, 4964, 4918, 4882, 4879, 4855, 4820, 4816, 4721, 4609, 4610, 4603]AGL"
08/21/2024,4536-9241100467.igc,EB29R, 4:37:37,195932,003709,HOME,931,13727[11575],284,258,-26,"EB29R's ENL monitor reports Engine Run 5 minutes, starts at T=195932 and: 931 msl [-6 agl]; Height gain/loss is: 1703
EB29R Motor noise registered by ENL sensor at t=['195933', '200511', '200518', '200519', '003646', '003648'] and [-6, 1752, 1814, 1808, 66, 62]AGL"
08/29/2024,4536-9239003687.igc,JS-3-18m,2:21:57,180945,203142,HOME,931,5400[4170],284,245,-39,"JS-3-18m Motor noise registered by ENL sensor at t=['181011', '181012', '195813', '200208', '203134', '203137'] and [40, 33, 1076, 2014, 66, 66]AGL"
08/11/2024,4536-9240051716.igc,ArcusT,4:13:21,180510,221831,HOME,931,6965[6431],284,239,-45,"ArcusT's ENL monitor reports Engine Run 2 minutes, starts at T=180526 and: 944 msl [32 agl]; Height gain/loss is: 676
ArcusT's ENL monitor reports Engine Run 1 minutes, starts at T=181452 and: 4314 msl [3419 agl]; Height gain/loss is: 252
ArcusT Motor noise registered by ENL sensor at t=['180526', '180734', '181452', '181554', '221827', '221828'] and [32, 659, 3419, 3638, 95, 95]AGL"
08/24/2024,4536-9240051915.igc,HpHTwinshark,3:53:20,190423,225743,HOME,931,7647[7205],284,244,-40,"HpHTwinshark's ENL monitor reports Engine Run 6 minutes, starts at T=190425 and: 935 msl [-2 agl]; Height gain/loss is: 1955
HpHTwinshark Motor noise registered by ENL sensor at t=['190425', '191056'] and [-2, 1998]AGL"
08/13/2024,4536-9241100325.igc,JS-1-21m,4:33:06,181205,224511,HOME,941,6925[6466],287,247,-40,"JS-1-21m's MOP monitor reports Engine Run 16 minutes, starts at T=181226 and: 948 msl [20 agl]; Height gain/loss is: 4609
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=184738 and: 6253 msl [5273 agl]; Height gain/loss is: 46
JS-1-21m's MOP monitor reports Engine Run 13 minutes, starts at T=191453 and: 6305 msl [5387 agl]; Height gain/loss is: -407
JS-1-21m's MOP monitor reports Engine Run 13 minutes, starts at T=193026 and: 6381 msl [5066 agl]; Height gain/loss is: -2087
JS-1-21m's MOP monitor reports Engine Run 4 minutes, starts at T=194559 and: 4717 msl [3451 agl]; Height gain/loss is: 473
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=195102 and: 4711 msl [3708 agl]; Height gain/loss is: 1007
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=195529 and: 5206 msl [4347 agl]; Height gain/loss is: 564
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=200120 and: 5498 msl [4540 agl]; Height gain/loss is: -203
JS-1-21m's MOP monitor reports Engine Run 8 minutes, starts at T=200635 and: 6354 msl [5554 agl]; Height gain/loss is: -980
JS-1-21m's MOP monitor reports Engine Run 20 minutes, starts at T=201902 and: 6394 msl [5801 agl]; Height gain/loss is: -7
JS-1-21m's MOP monitor reports Engine Run 10 minutes, starts at T=204053 and: 6092 msl [5732 agl]; Height gain/loss is: -1473
JS-1-21m's MOP monitor reports Engine Run 6 minutes, starts at T=205505 and: 5583 msl [5239 agl]; Height gain/loss is: -1325
JS-1-21m's MOP monitor reports Engine Run 10 minutes, starts at T=210516 and: 5446 msl [5269 agl]; Height gain/loss is: -1303
JS-1-21m's MOP monitor reports Engine Run 3 minutes, starts at T=212043 and: 4340 msl [3950 agl]; Height gain/loss is: 135
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=212804 and: 5180 msl [4757 agl]; Height gain/loss is: 299
JS-1-21m's MOP monitor reports Engine Run 2 minutes, starts at T=213143 and: 4888 msl [4478 agl]; Height gain/loss is: 118
JS-1-21m's MOP monitor reports Engine Run 11 minutes, starts at T=213531 and: 4908 msl [4429 agl]; Height gain/loss is: -847
JS-1-21m's MOP monitor reports Engine Run 8 minutes, starts at T=215214 and: 5137 msl [4747 agl]; Height gain/loss is: 732
JS-1-21m's MOP monitor reports Engine Run 5 minutes, starts at T=220253 and: 6538 msl [6207 agl]; Height gain/loss is: -577
JS-1-21m's MOP monitor reports Engine Run 9 minutes, starts at T=221017 and: 6187 msl [5761 agl]; Height gain/loss is: 456
JS-1-21m's MOP monitor reports Engine Run 23 minutes, starts at T=222114 and: 6433 msl [5915 agl]; Height gain/loss is: -5407
JS-1-21m Motor noise registered by MOP sensor at t=['181206', '182902', '183241', '183320', '184208', '185244', '190208', '190519', '191358', '192847', '193014', '194341', '194535', '195032', '195053', '195456', '195520', '200044', '200111', '200420', '200629', '201447', '201553', '201702', '201850', '203938', '204014', '205144', '205447', '210149', '210510', '211528', '211743', '211952', '212034', '212346', '212555', '212640', '212758', '213043', '213122', '213343', '213519', '214729', '215202', '220032', '220241', '220844', '221008', '221956', '222059'] and [-2, 4616, 4859, 5023, 4839, 5397, 5446, 5577, 5544, 4544, 5089, 3090, 3816, 4223, 3861, 4829, 4508, 4776, 4554, 4439, 5659, 4768, 4370, 5305, 5958, 6069, 5826, 4288, 5489, 4068, 5377, 3750, 3924, 4386, 4120, 4079, 4344, 4973, 4879, 5000, 4698, 4583, 4617, 3727, 4934, 5558, 6257, 5574, 5991, 6089, 6139]AGL"
08/13/2024,4536-9241100338.igc,EB29R,3:35:11,183450,221001,HOME,931,7667[7211],284,262,-22,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=183450 and: 941 msl [-6 agl]; Height gain/loss is: 1936
EB29R Motor noise registered by ENL sensor at t=['183451', '183949'] and [-3, 1893]AGL"
08/28/2024,4536-9239003646.igc,JS-3-18m,3:10:16,182132,213148,HOME,938,6394[5817],286,244,-42,"JS-3-18m's MOP monitor reports Engine Run 17 minutes, starts at T=203648 and: 1295 msl [649 agl]; Height gain/loss is: 2310
JS-3-18m's MOP monitor reports Engine Run 6 minutes, starts at T=211030 and: 2739 msl [2037 agl]; Height gain/loss is: 23
JS-3-18m Motor noise registered by MOP sensor at t=['203648', '205423', '205437', '205442', '205540', '205549', '211030', '211637', '211823', '211849'] and [649, 3035, 2989, 2972, 2743, 2733, 2037, 1919, 1493, 1418]AGL"
08/29/2024,4536-9240051984.igc,ArcusM,5:48:16,175520,234336,HOME,948,6420[5978],289,229,-60,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=175520 and: 944 msl [19 agl]; Height gain/loss is: 2041
ArcusM Motor noise registered by ENL sensor at t=['175521', '180043', '234315', '234318'] and [16, 2129, 109, 112]AGL"
08/26/2024,4536-9240051926.igc,ArcusM,4:41:19,164653,212812,HOME,941,7916[6666],287,219,-68,"ArcusM's ENL monitor reports Engine Run 5 minutes, starts at T=164653 and: 935 msl [10 agl]; Height gain/loss is: 1925
ArcusM Motor noise registered by ENL sensor at t=['164654', '165205', '165308', '165309', '212736', '212737', '212803', '212804'] and [6, 1981, 1995, 2005, 105, 102, 119, 119]AGL"
08/23/2024,4536-9240051897.igc,ArcusT, 7:14:58,174858,010356,HOME,925,9376[7165],282,228,-54,"ArcusT's ENL monitor reports Engine Run 21 minutes, starts at T=2944 and: 1912 msl [1368 agl]; Height gain/loss is: 2028
ArcusT Motor noise registered by ENL sensor at t=['002944', '005114'] and [1368, 3202]AGL"
08/12/2024,4536-9240051734.igc,ArcusM,3:50:39,174705,213744,HOME,948,6932[6342],289,255,-34,"ArcusM's ENL monitor reports Engine Run 4 minutes, starts at T=174705 and: 938 msl [13 agl]; Height gain/loss is: 1752
ArcusM Motor noise registered by ENL sensor at t=['174706', '175107'] and [6, 1805]AGL"
08/23/2024,4536-9239003510.igc,JS-3-18m, 6:47:57,184233,013030,HOME,941,8005[7066],287,239,-48,"JS-3-18m's MOP monitor reports Engine Run 16 minutes, starts at T=11241 and: 1131 msl [531 agl]; Height gain/loss is: 456
JS-3-18m Motor noise registered by ENL sensor at t=['184237', '184238'] and [-31, -18]AGL
JS-3-18m Motor noise registered by MOP sensor at t=['011241', '012900'] and [531, 698]AGL"
08/26/2024,4536-9241100540.igc,NixusAsh30polar,4:52:24,171252,220516,HOME,931,9081[7667],284,221,-63,"NixusAsh30polar's ENL monitor reports Engine Run 4 minutes, starts at T=171252 and: 928 msl [-19 agl]; Height gain/loss is: 1302
NixusAsh30polar's ENL monitor reports Engine Run 2 minutes, starts at T=171659 and: 2309 msl [1450 agl]; Height gain/loss is: 712
NixusAsh30polar Motor noise registered by ENL sensor at t=['171253', '171655', '171659', '171927', '220443', '220455'] and [-22, 1368, 1450, 2149, 101, 108]AGL"
08/27/2024,4536-9241100545.igc,JS-1-21m,3:59:28,174631,214559,HOME,931,6167[5629],284,229,-55,"JS-1-21m's MOP monitor reports Engine Run 19 minutes, starts at T=211322 and: 1788 msl [1096 agl]; Height gain/loss is: 2542
JS-1-21m Motor noise registered by MOP sensor at t=['211318', '213307', '213452', '213531', '214556'] and [1086, 3543, 2979, 2874, 75]AGL"
08/30/2024,4536-9241100608.igc,NixusAsh30polar,4:01:27,182225,222352,HOME,931,6801[6273],284,256,-28,"NixusAsh30polar's ENL monitor reports Engine Run 9 minutes, starts at T=182225 and: 935 msl [-2 agl]; Height gain/loss is: 2119
NixusAsh30polar Motor noise registered by ENL sensor at t=['182226', '183133', '222337', '222343'] and [-2, 2182, 92, 92]AGL"
08/15/2024,4536-9241100369.igc,EB29R,4:38:12,174159,222011,HOME,938,8677[6490],286,257,-29,"EB29R's ENL monitor reports Engine Run 4 minutes, starts at T=174203 and: 941 msl [10 agl]; Height gain/loss is: 1998
EB29R Motor noise registered by ENL sensor at t=['174203', '174700'] and [10, 2021]AGL"
08/28/2024,4536-9239003641.igc,JS-3-18m,3:17:58,181537,213335,HOME,941,6387[5764],287,247,-40,"JS-3-18m's MOP monitor reports Engine Run 3 minutes, starts at T=203230 and: 1427 msl [788 agl]; Height gain/loss is: 1102
JS-3-18m's MOP monitor reports Engine Run 13 minutes, starts at T=203623 and: 2460 msl [1804 agl]; Height gain/loss is: 2113
JS-3-18m Motor noise registered by MOP sensor at t=['203230', '203606', '203622', '205012'] and [788, 1877, 1807, 3993]AGL"
08/28/2024,4536-9240051955.igc,ArcusT,4:29:01,173934,220835,HOME,938,6479[5827],286,239,-47,"ArcusT's ENL monitor reports Engine Run 9 minutes, starts at T=195058 and: 1053 msl [279 agl]; Height gain/loss is: 1151
ArcusT's ENL monitor reports Engine Run 2 minutes, starts at T=200348 and: 1358 msl [732 agl]; Height gain/loss is: 1010
ArcusT's ENL monitor reports Engine Run 16 minutes, starts at T=202223 and: 2352 msl [1913 agl]; Height gain/loss is: 1204
ArcusT's ENL monitor reports Engine Run 17 minutes, starts at T=204941 and: 1627 msl [1024 agl]; Height gain/loss is: 1181
ArcusT's ENL monitor reports Engine Run 3 minutes, starts at T=215457 and: 2290 msl [1359 agl]; Height gain/loss is: 570
ArcusT Motor noise registered by ENL sensor at t=['195058', '200026', '200348', '200618', '202223', '203910', '204941', '210732', '215457', '215806', '220830', '220832'] and [279, 1568, 732, 1791, 1913, 3091, 1024, 2169, 1359, 1968, 65, 65]AGL"
08/26/2024,4536-9240051934.igc,ASG32Mi,5:11:37,163934,215111,HOME,931,9169[7815],284,219,-65,"ASG32Mi's ENL monitor reports Engine Run 1 minutes, starts at T=214644 and: 1397 msl [515 agl]; Height gain/loss is: 305
ASG32Mi Motor noise registered by ENL sensor at t=['164734', '164736', '214644', '214835', '215059', '215101', '215107', '215108'] and [1942, 1926, 515, 787, 131, 135, 118, 115]AGL"
08/22/2024,4536-9239003484.igc,JS-3-18m, 5:59:56,181358,001354,HOME,944,14032[11323],288,263,-25,"JS-3-18m Motor noise registered by MOP sensor at t=['202021', '202048', '202050', '202107', '202302', '202307', '202348', '202352', '211117', '211134', '211828', '211841', '212010', '212018', '214328', '214332', '214832', '214840', '215119', '215123', '215755', '215800', '215805', '215809', '220048', '220053', '220141', '220207', '220444', '220448', '220859', '220944', '220952', '220958', '220959', '221020', '221021', '221033', '221034', '221044', '221048', '221106', '221133', '221148', '221152', '221156', '221202', '221223', '221253', '221309', '221317', '221335', '221338', '221422', '221425', '221455', '221503', '221611', '221632', '221637', '221924', '221928', '222233', '222243', '222252', '222257', '222426', '222430', '222446', '222450', '222709', '222753', '223400', '223404', '223406', '223457', '223459', '223516', '223517', '223538', '223557', '223643', '223717', '223758', '223759', '223802', '223803', '223814', '223816', '224007', '224145', '224218', '224222', '224257', '224324', '224416', '224625', '224630', '224636', '224719', '224746', '224756', '224814', '224821', '224942', '225033', '225242', '225247', '225252', '225256', '231214', '231219', '232536', '232551', '235809', '235814', '235820', '235825', '000248', '000252', '000414', '000611', '000612', '000634'] and [6404, 6158, 6123, 5968, 5174, 5122, 4744, 4701, 7372, 7198, 7772, 7602, 7119, 7133, 7946, 7930, 5958, 5941, 5108, 5128, 9330, 9544, 9712, 9806, 8511, 8523, 8307, 8169, 7556, 7513, 10798, 10236, 10249, 10321, 10324, 10151, 10141, 10072, 10072, 10091, 10062, 10282, 10030, 9909, 9882, 9852, 9827, 9773, 9465, 9340, 9180, 9115, 9088, 8592, 8563, 8465, 8382, 7753, 7503, 7533, 6371, 6414, 5594, 5567, 5676, 5929, 5407, 5381, 5282, 5416, 5092, 5256, 9495, 9416, 9393, 8964, 8966, 8743, 8744, 8881, 8888, 8559, 8336, 7851, 7841, 7799, 7802, 7720, 7716, 6985, 6837, 6529, 6453, 6260, 5899, 6093, 6870, 6789, 6804, 6457, 6487, 6397, 6237, 6142, 5437, 5132, 4072, 4058, 4102, 4081, 7970, 7960, 5331, 5213, 4002, 4009, 3901, 3966, 3058, 3107, 2562, 1555, 1542, 1519]AGL"
